order_id,customer,category,order_value,is_cod,past_orders,hist_return_rate,days_since_signup,prior_disputes,device_ip_mismatch,night_order,coupon_used,delivery_pincode_risk,returned
ORD-13169,Akshay Prabhakar,Electronics,11514.38,0,9,0.36,92,1,0,1,1,0.237,0
ORD-13170,Amol Mittal,Fitness,12124.11,0,9,0.201,42,0,0,0,0,0.181,0
ORD-13171,Yadavi Dash,Mobiles,3525.85,1,15,0.254,197,0,0,0,0,0.171,1
ORD-13172,Tamanna Sachdev,Home & Kitchen,2416.64,0,13,0.376,144,0,0,0,1,0.44,1
ORD-13173,Indira Pandey,Fashion,11012.84,1,14,0.353,479,0,0,0,1,0.4,0
ORD-13174,Gautami Comar,Home & Kitchen,4149.9,1,13,0.439,4,0,0,0,0,0.316,0
ORD-13175,Tara Sangha,Mobiles,6850.2,0,28,0.442,1154,0,0,1,0,0.211,1
ORD-13176,Peter Gaba,Beauty,4687.95,0,19,0.459,135,0,0,0,0,0.276,1
ORD-13177,Lakshmi Mane,Electronics,3665.12,0,13,0.108,20,0,0,0,0,0.617,0
ORD-13178,Bhanumati Chaudhary,Fashion,2832.75,1,22,0.422,135,0,0,1,0,0.394,0
ORD-13179,Hemang Chakraborty,Beauty,5354.36,0,23,0.145,204,0,0,1,0,0.227,0
ORD-13180,Nisha Chawla,Mobiles,3117.52,1,14,0.264,342,0,0,0,0,0.272,0
ORD-13181,Harish Sawhney,Beauty,5400.67,0,5,0.143,271,0,0,0,0,0.243,0
ORD-13182,Bimala Salvi,Electronics,5392.5,1,15,0.751,191,2,1,0,0,0.539,1
ORD-13183,Udant Sha,Fitness,2624.82,0,1,0.189,378,0,0,0,0,0.338,0
ORD-13184,Ishwar Hayre,Electronics,2461.96,1,22,0.245,91,0,0,0,0,0.379,1
ORD-13185,Jeet Panchal,Home & Kitchen,2647.26,0,6,0.095,68,1,0,1,0,0.524,1
ORD-13186,Nitara Randhawa,Mobiles,3914.56,0,9,0.132,451,1,0,0,1,0.572,1
ORD-13187,Kavya Kapur,Fashion,2525.29,1,13,0.167,542,0,1,0,0,0.078,1
ORD-13188,Amrita Lalla,Mobiles,6858.33,0,9,0.166,9,0,0,0,0,0.202,0
ORD-13189,Oeshi Khurana,Electronics,4387.12,0,26,0.354,95,0,1,1,0,0.257,1
ORD-13190,Oeshi Bali,Mobiles,3111.38,1,26,0.341,115,0,0,0,0,0.377,0
ORD-13191,Atharv Dube,Mobiles,10612.93,0,8,0.223,21,1,1,0,0,0.282,1
ORD-13192,Zilmil Nadkarni,Home & Kitchen,30312.95,1,8,0.396,464,1,0,0,0,0.21,0
ORD-13193,Onkar Sani,Beauty,2485.86,0,14,0.275,112,0,0,0,0,0.38,0
ORD-13194,Mahika Hans,Electronics,7558.65,1,2,0.167,206,0,0,0,1,0.133,1
ORD-13195,Charan Sanghvi,Fashion,18546.09,1,19,0.26,47,2,0,0,1,0.606,1
ORD-13196,Madhavi Ghose,Electronics,3896.19,0,11,0.218,401,1,1,0,0,0.164,1
ORD-13197,Eesha Varughese,Home & Kitchen,2068.92,1,21,0.247,324,0,0,1,0,0.614,0
ORD-13198,Rajeshri Kashyap,Electronics,7421.34,0,8,0.187,97,0,0,1,0,0.36,0
ORD-13199,Jonathan Thaman,Electronics,9910.09,0,8,0.142,638,0,0,1,0,0.331,1
ORD-13200,Manya Lad,Mobiles,3842.97,0,19,0.418,56,0,1,0,0,0.44,1
ORD-13201,Ekantika Jani,Electronics,5042.94,1,11,0.345,183,0,0,0,0,0.296,1
ORD-13202,Girik Bal,Fitness,757.12,0,6,0.145,146,0,0,0,1,0.484,0
ORD-13203,Advay Dua,Electronics,4543.83,1,9,0.547,515,0,0,0,1,0.19,1
ORD-13204,Farhan Raja,Mobiles,2563.59,0,10,0.526,210,0,0,0,1,0.275,0
ORD-13205,Kalpit Setty,Fashion,9171.92,0,10,0.361,11,2,0,0,0,0.458,0
ORD-13206,Rachit Khatri,Electronics,6511.5,1,17,0.243,168,0,0,0,0,0.272,1
ORD-13207,Chameli Hari,Fashion,10201.11,1,20,0.374,42,0,1,0,0,0.549,1
ORD-13208,Kritika Lad,Fashion,3138.86,0,16,0.332,5,0,0,0,1,0.274,0
ORD-13209,Anvi Butala,Electronics,1347.13,1,15,0.268,334,0,0,0,0,0.465,1
ORD-13210,Arin Chauhan,Beauty,14577.65,0,8,0.062,125,0,0,0,0,0.155,0
ORD-13211,Tripti Das,Beauty,5187.2,0,12,0.249,289,1,0,0,1,0.373,1
ORD-13212,Lucky Mandal,Home & Kitchen,1445.69,1,17,0.175,113,0,0,0,0,0.198,1
ORD-13213,Pranit Chander,Fitness,5701.09,0,17,0.191,1,0,0,1,0,0.604,1
ORD-13214,Warda Pathak,Mobiles,6076.13,0,24,0.147,88,0,0,0,1,0.159,1
ORD-13215,Mahika Chaudhuri,Electronics,992.4,0,9,0.28,4,0,0,0,0,0.372,0
ORD-13216,Anthony Sachdev,Electronics,2507.2,0,13,0.427,16,1,0,0,0,0.237,1
ORD-13217,Vidhi Bose,Home & Kitchen,2843.49,0,13,0.109,492,0,0,0,0,0.225,0
ORD-13218,Oni Prashad,Mobiles,4129.04,0,17,0.137,151,0,0,0,0,0.084,0
ORD-13219,Shravya Dyal,Fitness,2259.09,1,5,0.217,18,0,0,1,0,0.136,1
ORD-13220,Chanchal Anne,Home & Kitchen,3339.75,0,12,0.207,156,1,0,1,1,0.096,1
ORD-13221,Azad Dalal,Mobiles,7157.69,1,15,0.171,274,0,0,1,0,0.235,0
ORD-13222,Idika Sule,Beauty,10183.77,0,14,0.106,166,0,0,0,1,0.315,0
ORD-13223,Nathan Vig,Beauty,1397.3,1,13,0.278,76,0,0,0,1,0.313,0
ORD-13224,Jairaj Hans,Fitness,8297.06,1,15,0.301,618,1,0,1,1,0.568,1
ORD-13225,Arin Vasa,Mobiles,7378.31,1,42,0.309,223,0,0,0,0,0.251,1
ORD-13226,Tarak Patla,Electronics,2424.45,1,13,0.232,5,0,0,0,0,0.463,1
ORD-13227,Teerth Balan,Electronics,3629.7,0,12,0.205,48,0,1,0,1,0.302,1
ORD-13228,Lakshit Kannan,Electronics,1778.18,0,10,0.233,201,0,0,0,0,0.19,0
ORD-13229,Jonathan Loyal,Electronics,16860.32,1,13,0.149,107,0,1,0,0,0.326,0
ORD-13230,Vasatika Iyengar,Mobiles,14781.36,1,15,0.265,96,1,0,0,1,0.345,0
ORD-13231,Ijaya Menon,Mobiles,8002.16,1,12,0.277,665,0,0,0,0,0.102,1
ORD-13232,Warhi Sarin,Fitness,2065.14,0,22,0.488,643,1,0,0,0,0.498,0
ORD-13233,Reyansh Krishna,Beauty,4426.79,0,29,0.613,600,0,0,0,0,0.633,1
ORD-13234,Rudra Mand,Fashion,2386.08,0,16,0.382,66,1,0,0,0,0.516,0
ORD-13235,Harshil Muni,Fitness,18545.77,1,9,0.251,99,0,0,1,0,0.134,0
ORD-13236,Samesh Sura,Mobiles,7751.05,0,21,0.153,234,0,0,0,1,0.254,1
ORD-13237,Sanaya Sampath,Mobiles,4811.49,0,14,0.115,91,0,0,1,0,0.129,0
ORD-13238,Eiravati Chokshi,Home & Kitchen,9578.06,0,17,0.122,39,0,0,0,0,0.206,0
ORD-13239,Pushti Iyengar,Mobiles,1283.13,1,2,0.43,408,0,0,0,1,0.207,0
ORD-13240,Kashvi Bhatt,Electronics,3887.44,1,14,0.257,151,0,0,0,0,0.421,1
ORD-13241,Oliver Bandi,Fashion,1373.55,0,26,0.353,374,2,0,0,0,0.287,1
ORD-13242,Nimrat Memon,Mobiles,3026.46,1,13,0.347,350,0,0,1,1,0.132,1
ORD-13243,Mitali Balan,Mobiles,3206.0,0,24,0.403,111,2,0,0,0,0.344,1
ORD-13244,Pranit Naidu,Fitness,6935.58,0,11,0.243,224,1,0,0,0,0.244,0
ORD-13245,Quincy Parmar,Mobiles,1462.95,1,18,0.255,242,0,0,1,0,0.144,1
ORD-13246,Elijah Kale,Electronics,3463.2,1,4,0.303,122,0,0,1,1,0.447,0
ORD-13247,Kamya Dhillon,Home & Kitchen,3042.58,1,11,0.132,44,0,0,0,1,0.049,0
ORD-13248,Jason Andra,Electronics,5677.73,1,12,0.517,160,0,1,1,0,0.161,1
ORD-13249,Advay Narasimhan,Fitness,2078.44,1,4,0.367,380,1,0,0,0,0.641,1
ORD-13250,Udyati Nagy,Beauty,1494.32,0,6,0.229,602,1,0,1,0,0.21,0
ORD-13251,Dominic Rajan,Electronics,3277.66,1,16,0.367,5,0,0,0,1,0.311,1
ORD-13252,Simon Vyas,Electronics,5207.24,1,16,0.273,234,1,0,0,0,0.214,1
ORD-13253,Harshil Mall,Beauty,2933.38,0,11,0.163,428,1,0,0,1,0.34,0
ORD-13254,Oviya Saran,Mobiles,3878.27,1,21,0.559,234,0,0,1,0,0.539,1
ORD-13255,Ekaja Hora,Fitness,3695.98,1,7,0.075,129,0,0,0,0,0.731,1
ORD-13256,Chandran Tak,Beauty,3646.92,0,12,0.145,28,0,0,0,0,0.217,0
ORD-13257,Chakradhar Maharaj,Mobiles,4943.2,1,23,0.225,88,1,0,1,0,0.378,0
ORD-13258,Jagdish Dash,Mobiles,6380.88,1,7,0.262,494,0,0,1,0,0.271,1
ORD-13259,Onveer Narain,Electronics,4184.48,0,19,0.313,47,0,0,0,1,0.378,0
ORD-13260,Warjas Bail,Fitness,2845.2,1,3,0.162,165,0,0,0,0,0.33,0
ORD-13261,Andrew Agrawal,Fashion,4482.16,1,12,0.225,481,0,0,0,0,0.354,1
ORD-13262,Bhavani Deep,Fashion,8100.85,0,19,0.533,630,0,0,0,0,0.281,0
ORD-13263,Balhaar Walla,Home & Kitchen,9010.31,1,6,0.514,59,0,0,0,0,0.395,1
ORD-13264,Geetika Babu,Electronics,4065.3,0,20,0.182,132,0,0,0,0,0.06,0
ORD-13265,Upma Chandran,Mobiles,2187.83,1,30,0.423,259,1,0,0,0,0.143,1
ORD-13266,Charvi Maharaj,Mobiles,1997.13,0,20,0.471,434,2,0,0,0,0.509,1
ORD-13267,Hiral Ratta,Mobiles,2657.67,1,25,0.203,104,0,0,0,0,0.173,0
ORD-13268,Dhriti Tak,Electronics,5920.29,1,14,0.348,556,1,0,0,0,0.174,1
ORD-13269,Maya Misra,Fashion,6803.25,0,9,0.459,165,1,0,0,1,0.218,1
ORD-13270,Wakeeta Dara,Beauty,5049.83,0,7,0.005,277,0,0,0,0,0.366,0
ORD-13271,Harshil Balakrishnan,Home & Kitchen,5174.21,1,3,0.215,109,2,0,0,1,0.122,1
ORD-13272,Champak Anne,Beauty,5950.39,0,12,0.114,4,0,0,0,0,0.468,1
ORD-13273,Henry Naidu,Fitness,6442.33,0,21,0.36,90,1,0,1,0,0.201,1
ORD-13274,Upkaar Garde,Electronics,5601.03,0,5,0.292,41,0,0,0,0,0.188,0
ORD-13275,Rayaan Pillay,Beauty,8271.84,0,14,0.162,1,0,0,0,0,0.152,0
ORD-13276,Charles Lad,Fashion,7667.79,0,9,0.21,132,0,1,0,0,0.262,0
ORD-13277,Indrajit Bava,Electronics,5426.25,1,16,0.415,332,0,0,0,0,0.559,1
ORD-13278,Falan Lalla,Beauty,5599.59,1,25,0.204,128,0,0,1,0,0.878,1
ORD-13279,Ladli Madan,Beauty,9087.77,0,21,0.211,37,0,1,0,0,0.36,1
ORD-13280,Lakshit Sharma,Beauty,4074.61,0,17,0.183,268,0,0,0,1,0.068,1
ORD-13281,Jonathan Nagar,Home & Kitchen,5187.71,1,6,0.12,36,0,0,0,0,0.073,0
ORD-13282,Odika Sekhon,Electronics,3119.82,1,19,0.342,228,1,0,0,1,0.283,0
ORD-13283,Wridesh Sridhar,Fitness,5265.67,1,13,0.327,48,0,1,0,0,0.213,1
ORD-13284,Avni Nagy,Fitness,2121.3,0,13,0.143,169,0,0,0,1,0.367,0
ORD-13285,Upkaar Chanda,Fashion,10453.73,0,14,0.194,333,0,0,0,0,0.234,0
ORD-13286,Chaman Butala,Beauty,7751.98,1,6,0.199,128,0,0,1,0,0.506,0
ORD-13287,Xavier Jha,Home & Kitchen,1636.44,0,18,0.313,73,0,0,0,1,0.193,1
ORD-13288,Falan Talwar,Electronics,5885.14,0,9,0.234,306,0,0,0,0,0.691,1
ORD-13289,Simon Arya,Mobiles,2790.18,0,15,0.507,271,1,0,0,0,0.435,1
ORD-13290,Upadhriti Rajan,Electronics,3010.58,0,24,0.142,130,0,0,0,0,0.147,0
ORD-13291,Vinaya Cheema,Electronics,1810.86,1,17,0.195,187,0,0,1,0,0.104,0
ORD-13292,Sathvik Wable,Electronics,5896.43,0,30,0.252,46,0,0,0,0,0.119,0
ORD-13293,Devika Setty,Fashion,6157.76,0,23,0.311,279,0,0,0,0,0.2,1
ORD-13294,Yamini Cherian,Fashion,9098.57,0,35,0.229,362,0,0,0,1,0.471,0
ORD-13295,Theodore Patla,Fitness,8139.97,0,14,0.358,57,0,0,0,0,0.408,0
ORD-13296,Sneha Varghese,Fitness,2375.88,1,5,0.285,185,0,0,0,1,0.178,0
ORD-13297,Mugdha Guha,Electronics,10771.99,0,7,0.126,145,0,0,0,0,0.419,0
ORD-13298,Arunima Sampath,Electronics,4680.89,0,18,0.19,716,0,0,0,0,0.334,0
ORD-13299,Damyanti Chaudry,Fashion,2719.15,0,13,0.254,163,0,1,0,0,0.585,1
ORD-13300,Triya Chhabra,Fashion,2924.43,0,14,0.254,247,0,0,0,0,0.371,0
ORD-13301,Wridesh Babu,Beauty,3562.12,0,12,0.574,151,0,1,0,0,0.727,1
ORD-13302,Rachit Loke,Mobiles,6732.32,0,11,0.357,9,0,0,1,0,0.267,1
ORD-13303,Vamakshi Wali,Fashion,6165.87,0,8,0.208,147,0,0,0,0,0.064,0
ORD-13304,Indira Lanka,Electronics,4016.17,0,5,0.258,82,0,0,0,0,0.123,0
ORD-13305,Frado Pandya,Home & Kitchen,4214.9,1,11,0.456,412,3,0,0,1,0.201,1
ORD-13306,Simon Dora,Mobiles,3316.11,0,18,0.284,328,0,0,0,0,0.405,0
ORD-13307,Yadavi Sankar,Electronics,3427.76,1,26,0.167,26,0,0,1,0,0.289,1
ORD-13308,Chatresh Sastry,Beauty,2263.66,0,5,0.094,116,0,0,0,0,0.278,0
ORD-13309,Kala Chaudhari,Home & Kitchen,14722.11,0,17,0.133,132,0,0,0,0,0.094,1
ORD-13310,Lavanya Sami,Fashion,6439.94,0,1,0.478,322,0,0,0,0,0.241,1
ORD-13311,Chaitaly Gulati,Mobiles,6291.26,1,20,0.541,47,1,0,0,0,0.655,0
ORD-13312,Patrick Majumdar,Fashion,5631.81,1,18,0.346,9,0,0,0,0,0.323,1
ORD-13313,Zilmil Sant,Fitness,3824.78,1,26,0.096,330,0,0,0,0,0.133,1
ORD-13314,Chandresh Kothari,Home & Kitchen,2970.76,0,17,0.46,105,0,0,1,0,0.279,1
ORD-13315,Theodore Contractor,Mobiles,15783.39,0,11,0.355,91,0,0,0,0,0.159,1
ORD-13316,Balendra Lata,Fashion,16280.08,1,3,0.501,334,0,0,0,0,0.525,0
ORD-13317,Dominic Wali,Beauty,4090.6,0,1,0.122,0,1,0,1,0,0.132,0
ORD-13318,Anya Kara,Electronics,3818.39,1,4,0.405,532,3,0,0,0,0.249,1
ORD-13319,Manya Ramaswamy,Beauty,3720.25,0,2,0.338,19,0,0,0,0,0.289,0
ORD-13320,Thomas Loyal,Electronics,4686.35,0,12,0.213,132,1,0,0,1,0.405,1
ORD-13321,Samesh Garg,Fashion,4258.33,0,14,0.202,156,0,0,0,0,0.208,0
ORD-13322,Idika Mani,Electronics,725.74,1,14,0.217,51,0,0,0,0,0.379,0
ORD-13323,Aarush Chandra,Fitness,4838.4,0,17,0.189,527,0,0,0,0,0.373,0
ORD-13324,Yahvi Sood,Electronics,3851.98,1,32,0.309,2,0,0,1,0,0.489,1
ORD-13325,William Garde,Electronics,5483.15,0,11,0.195,539,0,1,0,1,0.184,0
ORD-13326,Ekaraj Ganesan,Beauty,6235.54,0,15,0.438,4,0,0,0,1,0.241,0
ORD-13327,Gaurangi Shah,Electronics,6825.41,1,6,0.613,403,0,0,0,0,0.346,1
ORD-13328,Agastya Som,Home & Kitchen,1855.77,1,9,0.198,43,0,0,0,0,0.298,0
ORD-13329,Gaurika Bail,Home & Kitchen,3361.68,1,22,0.23,160,0,0,0,0,0.13,1
ORD-13330,Aishani Bose,Fashion,2826.72,1,15,0.337,630,1,0,0,0,0.166,1
ORD-13331,Aditya Pandey,Home & Kitchen,5036.76,0,9,0.403,225,0,0,0,0,0.349,1
ORD-13332,Aarav Suresh,Fashion,7070.67,1,25,0.222,92,0,0,0,0,0.625,0
ORD-13333,Urmi Choudhary,Beauty,15780.07,0,17,0.313,312,0,0,0,0,0.317,1
ORD-13334,Anay Mannan,Fashion,3807.87,1,6,0.162,26,0,0,1,0,0.242,0
ORD-13335,Yahvi Ganesh,Electronics,6819.66,1,19,0.775,21,0,1,0,0,0.395,1
ORD-13336,Girindra Chaudhry,Electronics,2944.6,1,8,0.21,77,1,0,0,1,0.172,1
ORD-13337,Gautami Sethi,Beauty,3076.14,0,18,0.07,169,1,0,0,0,0.111,0
ORD-13338,Indali Kurian,Mobiles,7329.18,1,9,0.277,451,0,0,0,1,0.257,0
ORD-13339,Zehaan Patla,Fashion,2854.71,1,7,0.423,394,0,0,0,0,0.177,1
ORD-13340,Agastya Pandit,Electronics,4908.42,1,33,0.362,31,0,0,0,1,0.414,0
ORD-13341,Gauri Vasa,Electronics,18999.74,1,12,0.161,163,0,0,0,0,0.183,0
ORD-13342,Isaiah Madan,Fitness,3468.75,1,32,0.486,166,2,0,0,0,0.374,1
ORD-13343,Manbir Roy,Mobiles,9331.04,1,8,0.229,343,0,0,0,0,0.304,0
ORD-13344,Lucky Parikh,Beauty,3803.18,0,7,0.457,253,0,0,1,0,0.286,1
ORD-13345,Azaan Konda,Beauty,2973.05,0,18,0.145,198,1,0,0,1,0.297,1
ORD-13346,Jagvi Jhaveri,Electronics,8070.23,0,31,0.53,2,1,0,0,0,0.45,1
ORD-13347,Rishi Purohit,Electronics,4505.7,0,7,0.577,94,0,1,0,0,0.214,0
ORD-13348,Anusha Sengupta,Mobiles,5589.38,1,19,0.436,289,0,0,0,0,0.182,0
ORD-13349,Alka Palla,Fashion,5877.59,1,33,0.585,368,1,0,0,0,0.196,0
ORD-13350,Mahika Sahni,Fashion,5847.81,0,28,0.175,261,0,0,0,1,0.269,0
ORD-13351,Dayamai Halder,Mobiles,6328.17,0,12,0.09,158,0,0,1,0,0.086,1
ORD-13352,Zinal Oza,Fashion,14041.68,1,12,0.472,78,0,1,0,0,0.476,1
ORD-13353,Rachita Sha,Electronics,2518.19,0,15,0.264,46,0,0,0,0,0.324,1
ORD-13354,Bhavya Choudhary,Mobiles,3193.99,0,20,0.314,125,0,0,0,0,0.25,1
ORD-13355,Wishi Din,Beauty,1374.79,0,19,0.007,38,0,1,0,0,0.223,0
ORD-13356,Mason Virk,Fashion,3601.76,1,14,0.437,266,1,0,0,0,0.197,0
ORD-13357,Nicholas Mitter,Electronics,2170.28,1,29,0.171,20,0,1,0,1,0.222,0
ORD-13358,Bhavya Bhattacharyya,Mobiles,2441.68,0,8,0.593,126,0,1,0,0,0.308,1
ORD-13359,Alexander Setty,Mobiles,2572.57,0,2,0.587,46,0,0,1,1,0.299,1
ORD-13360,Teerth Mandal,Electronics,4263.05,1,17,0.434,34,0,0,0,1,0.369,1
ORD-13361,Chatresh Suresh,Electronics,6690.5,1,28,0.179,145,0,0,1,0,0.196,0
ORD-13362,Abdul Sani,Beauty,4509.56,1,6,0.269,633,0,0,1,0,0.199,1
ORD-13363,Aadi Bedi,Fashion,1734.19,1,7,0.242,62,1,0,0,1,0.165,0
ORD-13364,Lakshit Palla,Fitness,15588.2,0,11,0.107,126,0,0,0,1,0.177,0
ORD-13365,Yadavi Dubey,Beauty,13658.59,1,6,0.186,45,0,0,0,0,0.119,1
ORD-13366,Anika Dhar,Fashion,2060.47,1,12,0.151,137,0,0,0,0,0.114,0
ORD-13367,Rachana Buch,Home & Kitchen,3360.67,1,4,0.132,125,0,0,0,0,0.381,1
ORD-13368,Theodore Balay,Mobiles,2097.71,1,10,0.297,231,0,0,0,0,0.438,0
ORD-13369,Isha Kothari,Home & Kitchen,4306.34,0,6,0.099,132,0,0,1,1,0.41,0
ORD-13370,Pahal Rastogi,Electronics,7967.17,1,13,0.518,1082,1,0,0,1,0.335,0
ORD-13371,Advika Mittal,Fashion,3305.33,0,14,0.276,199,0,0,0,0,0.237,0
ORD-13372,Oscar Sarin,Fashion,5606.3,0,32,0.504,11,0,1,1,0,0.278,1
ORD-13373,Liam Iyengar,Electronics,2881.93,0,9,0.122,320,0,0,0,0,0.131,0
ORD-13374,Krishna Saha,Fashion,13937.62,1,8,0.226,581,0,0,0,0,0.541,1
ORD-13375,Charvi Mody,Electronics,3172.7,0,22,0.282,783,0,0,0,0,0.139,0
ORD-13376,Chameli Shenoy,Beauty,3398.0,1,4,0.462,15,0,0,0,0,0.386,1
ORD-13377,Keya Sarkar,Fashion,5372.99,0,7,0.208,37,0,0,0,0,0.133,1
ORD-13378,Lakshit Vyas,Home & Kitchen,2875.17,0,11,0.233,81,0,0,0,1,0.264,0
ORD-13379,Dhriti Thakur,Electronics,2205.62,0,6,0.102,92,0,0,0,0,0.221,0
ORD-13380,Upadhriti Pandya,Fashion,4041.22,0,19,0.206,504,0,0,1,0,0.202,0
ORD-13381,Unnati Salvi,Fashion,13312.02,0,42,0.345,127,0,0,0,1,0.151,0
ORD-13382,Triya Bala,Home & Kitchen,4754.42,1,5,0.659,400,1,0,0,0,0.337,1
ORD-13383,Oviya Chakrabarti,Home & Kitchen,8475.62,0,16,0.106,21,0,0,0,0,0.383,0
ORD-13384,Chasmum Kibe,Fashion,3612.41,0,14,0.52,148,1,0,0,1,0.536,1
ORD-13385,Joshua Memon,Electronics,3778.77,0,8,0.214,55,0,0,0,0,0.319,0
ORD-13386,Maya Dass,Electronics,3029.67,1,14,0.29,227,1,0,0,0,0.251,1
ORD-13387,Abeer Shere,Mobiles,4837.85,1,16,0.429,144,0,0,0,0,0.236,1
ORD-13388,Chatura Chad,Mobiles,5785.72,0,14,0.158,77,0,0,0,0,0.195,0
ORD-13389,Anamika Chhabra,Electronics,4436.96,0,7,0.525,7,2,1,0,0,0.207,1
ORD-13390,Gunbir Mannan,Home & Kitchen,16725.42,1,19,0.499,98,1,0,0,0,0.583,1
ORD-13391,Garima Bhat,Beauty,3857.19,1,9,0.475,114,0,0,0,1,0.502,1
ORD-13392,Yasti Bera,Fashion,2195.83,0,19,0.3,67,1,0,0,0,0.337,0
ORD-13393,Zaitra Dhawan,Fashion,1092.72,0,15,0.258,64,0,0,0,0,0.377,1
ORD-13394,Laban Kapoor,Beauty,1768.13,0,8,0.093,124,0,0,1,0,0.179,0
ORD-13395,Charvi Mukhopadhyay,Fashion,4496.48,1,2,0.303,459,0,0,0,0,0.324,0
ORD-13396,Vedhika Iyer,Home & Kitchen,3517.49,0,4,0.279,195,0,0,0,0,0.305,1
ORD-13397,Ekalinga Acharya,Fashion,8436.41,1,5,0.237,95,0,0,0,0,0.133,0
ORD-13398,Jai Venkatesh,Fashion,7330.26,1,14,0.342,19,1,1,0,0,0.357,1
ORD-13399,Yug Jayaraman,Electronics,4158.88,1,3,0.373,124,1,0,1,1,0.495,1
ORD-13400,Urvi Bakshi,Electronics,4168.8,0,7,0.104,593,0,0,0,0,0.351,0
ORD-13401,Mahika Bhakta,Home & Kitchen,7900.95,1,10,0.241,208,1,1,1,0,0.371,0
ORD-13402,Charita Ravel,Electronics,1943.05,0,29,0.148,300,0,1,0,0,0.326,0
ORD-13403,Qarin Keer,Beauty,2287.86,0,11,0.275,817,0,1,0,0,0.316,1
ORD-13404,Reva Dasgupta,Electronics,2091.4,1,13,0.595,72,0,0,1,0,0.184,1
ORD-13405,Madhav Bains,Electronics,2698.94,1,13,0.485,75,1,1,0,0,0.324,1
ORD-13406,Lucky Khosla,Home & Kitchen,1598.43,1,5,0.139,79,0,0,0,0,0.174,1
ORD-13407,Yasti Iyer,Mobiles,5261.74,0,12,0.44,404,0,0,1,0,0.399,1
ORD-13408,Varsha Mann,Electronics,2273.73,1,3,0.128,2,0,0,0,1,0.113,0
ORD-13409,Harish Tailor,Electronics,8758.32,1,11,0.644,152,1,0,0,0,0.228,1
ORD-13410,Anvi Raman,Fashion,3166.01,0,3,0.436,147,2,1,0,1,0.459,1
ORD-13411,Hredhaan Shetty,Fashion,5240.91,0,16,0.316,2,1,1,0,0,0.273,1
ORD-13412,Pavani Divan,Fashion,3070.84,1,30,0.278,220,0,0,0,0,0.289,0
ORD-13413,Bhanumati Shankar,Fitness,9675.48,0,9,0.206,338,0,0,0,1,0.3,0
ORD-13414,Lopa Apte,Fashion,2484.41,1,15,0.415,236,0,0,0,1,0.627,1
ORD-13415,Bahadurjit Saxena,Electronics,1331.03,1,16,0.142,51,0,0,0,0,0.514,0
ORD-13416,Isha Dewan,Fashion,4625.36,0,15,0.411,59,1,0,0,0,0.307,0
ORD-13417,Tara Malhotra,Fashion,5023.28,1,6,0.335,31,0,0,1,0,0.161,1
ORD-13418,Nathan Parmar,Home & Kitchen,4648.47,1,11,0.172,168,0,0,0,1,0.347,0
ORD-13419,Ikshita Vohra,Mobiles,3941.85,1,33,0.546,0,1,0,0,0,0.377,0
ORD-13420,Yochana Bhatnagar,Fitness,5181.93,0,11,0.299,124,1,0,0,1,0.409,1
ORD-13421,Max Pandey,Home & Kitchen,2178.48,1,8,0.353,32,0,0,0,1,0.423,1
ORD-13422,Tripti Dey,Fashion,2509.18,1,9,0.489,21,0,0,0,0,0.139,1
ORD-13423,Chavvi Ramesh,Fashion,1493.1,0,11,0.369,17,0,0,0,1,0.277,0
ORD-13424,Veda Puri,Fashion,1216.65,1,17,0.299,95,1,0,0,0,0.263,0
ORD-13425,Pranit Tripathi,Mobiles,3642.6,1,12,0.237,123,0,0,0,0,0.149,1
ORD-13426,Kai Naik,Electronics,4873.5,0,9,0.22,95,0,0,0,1,0.184,0
ORD-13427,Netra Bir,Mobiles,2322.37,1,17,0.322,178,1,0,0,0,0.314,1
ORD-13428,Ayushman Dutt,Electronics,15218.05,1,13,0.52,1021,1,0,0,0,0.582,1
ORD-13429,Gopal Cherian,Fitness,6148.47,1,10,0.235,35,0,0,0,0,0.427,1
ORD-13430,Vamakshi Naik,Fashion,9937.51,1,7,0.213,160,0,0,0,1,0.122,0
ORD-13431,Warjas Cheema,Electronics,7238.15,1,7,0.186,304,0,0,0,0,0.179,1
ORD-13432,Leena Salvi,Fashion,11249.17,0,22,0.269,162,1,0,1,0,0.34,0
ORD-13433,David Krishna,Mobiles,2444.32,1,4,0.414,124,0,0,0,1,0.164,1
ORD-13434,Baljiwan Bora,Mobiles,5810.69,0,16,0.515,160,1,0,0,0,0.637,1
ORD-13435,Kavya Balan,Fashion,1578.86,0,5,0.291,281,0,0,0,0,0.142,0
ORD-13436,Ekani Chokshi,Beauty,7082.21,1,20,0.258,707,0,0,0,0,0.26,1
ORD-13437,Krishna Deol,Beauty,2780.48,0,3,0.353,125,0,0,0,0,0.182,1
ORD-13438,Rohan Krishnan,Fashion,3446.64,0,13,0.28,4,0,0,0,0,0.178,1
ORD-13439,Raksha Mangal,Home & Kitchen,1689.4,1,3,0.339,276,0,0,0,0,0.356,1
ORD-13440,Saksham Edwin,Home & Kitchen,29417.07,0,18,0.359,219,0,0,0,0,0.252,0
ORD-13441,Rehaan Chadha,Beauty,1134.58,1,15,0.024,210,1,0,0,1,0.434,1
ORD-13442,Gopal Jani,Beauty,18260.67,0,8,0.248,126,0,0,0,1,0.594,1
